Recliner_29, [0.0729175, 0.134825, 0.0318745, 0.310437, 0.175236, 0.232445], 0.25
MediaPlayer_30, [0.0473377, 0.047179, 0.0354455, 0.265347, 0.0662161, 0.296001], 0.5
Cabinet_33, [0.17499, 0.207879, 0.0994701, 0.236295, -0.0729788, -0.20967], 0.25
OfficeSideChair_18, [0.0518121, 0.0254862, 0.0351069, 0.15531, 0.0921331, -0.00634852], 0
Vase_21, [0.0165462, 0.110091, -0.1404, 0.107385, 0.372073, 0.138885], 0.25
USBStick_3, [0.0918283, 0.131605, 0.0403585, 0.322618, 0.116064, 0.295295], 0
LoftBed_10, [0.0763358, 0.0385737, -0.0238904, -0.179532, 0.0735116, -0.506873], 0.25
Laptop_167, [0.0315666, -0.0140404, 0.0475193, 0.0774064, -0.0464215, -0.0492655], 0.25
TV_170, [0.00994106, 0.0150096, -0.00467013, -0.0855701, 0.120666, -0.353765], 0
Sandwich_4, [0.0505355, 0.0647047, 0.0283123, 0.0971784, 0.118248, 0.0352821], 0
Refrigerator_51, [0.00563157, 0.05288, -0.0594878, -0.110522, 0.141678, -0.310577], 0
Couch_275, [0.0429952, 0.0129932, 0.0316249, 0.0591841, 0.0374516, -0.0252419], 0
MediaPlayer_35, [0.104631, 0.149762, 0.0338196, 0.21678, 0.111682, 0.216695], 0
FoodItem_15, [0.0825133, 0.0424183, 0.057954, 0.223576, 0.0646883, 0.185264], 0.5
Gun_32, [0.0132557, 0.168574, 0.0522361, 0.324283, 0.113901, 0.207058], 0
Rack_15, [0.0692663, 0.00993269, 0.0240792, 0.00150227, 0.201119, -0.195156], 0.5
TV_112, [0.126738, 0.119146, 0.0465518, 0.371951, 0.0673591, 0.423993], 0
QueenBed_68, [0.0887133, 0.0271091, -0.000994209, 0.0970646, 0.201096, -0.0869458], 0.25
Bottle_34, [0.130464, 0.0526002, 0.0599324, 0.3765, 0.000104938, 0.255371], 0.25
QueenBed_74, [0.0449367, 0.0749618, -0.0284838, 0.327871, -0.0664471, 0.128861], 0
Teapot, [-0.00272702, 0.112597, 0.0969561, 0.213351, 0.00173988, -0.0652844], 0
TV_142, [0.0559346, 0.0197308, 0.0136121, 0.420372, -0.136649, -0.0183512], 0.25
ToyFigure_81, [-0.00923442, 0.143191, 0.032284, 0.416864, 0.162379, 0.442696], 0.25
Candle_38, [0.0113991, 0.109276, 0.0259632, 0.422114, -0.0988136, 0.164607], 0
EndTable_83, [0.00248174, 0.134251, 0.00920998, 0.236798, -0.0905606, 0.0254223], 0.25
CerealBox_22, [-0.0726578, 0.153585, -0.0275832, 0.138791, 0.12362, -0.270399], 0.25
PottedPlant_95, [0.0688518, 0.181306, 0.101109, 0.152673, -0.0847642, -0.0502294], 0
WineGlass_5, [0.00640269, 0.136436, 0.0142924, 0.241622, -0.0956032, 0.0262839], 0
Book_11, [0.0446785, 0.0912189, -0.0107252, 0.325339, -0.0480387, 0.105295], 0
LightSwitch_26, [-0.0582092, 0.182148, -0.0190648, 0.139141, -0.0649459, -0.0753509], 0
Dresser_176, [0.00233064, 0.0907212, -0.0619093, -0.0406147, 0.0857906, -0.348977], 0
Cabinet_38, [0.0709483, 0.0414143, -0.00217039, 0.0105536, 0.132653, -0.214761], 0.25
WineBottle_19, [-0.0378777, 0.270155, -0.0489016, 0.226959, 0.0116416, 0.209957], 0
Candle_34, [0.0548595, 0.0694266, 0.00772533, 0.245899, -0.157611, 0.00272514], 0
ToyFigure_51, [0.0760353, 0.107709, 0.0376333, 0.226159, -0.161462, 0.0225675], 0
Couch_235, [0.0533785, 0.0709214, -0.0157341, 0.39468, -0.136424, 0.131407], 0
Sideboard_8, [-0.000852454, 0.00871616, 0.0358016, 0.168338, 0.0666788, -0.0303202], 0
Copier_7, [0.0316415, 0.186028, 0.00212527, 0.0787596, -0.246035, -0.159657], 0
Desk_84, [0.0176231, 0.0915224, 0.0722186, 0.13761, 0.026654, -0.0708678], 0
Cake_7, [0.0674094, 0.241557, 0.010562, 0.644082, -0.17708, 0.48139], 0.25
TrashBin_8, [0.0456258, 0.133545, -0.00154836, 0.0380327, -0.17527, -0.259837], 0.25
Couch_232, [-0.0459253, -0.0220816, 0.00104865, 0.0167608, 0.153111, -0.2778], 0
Chaise_39, [-0.0433884, 0.260633, -0.0450567, 0.21782, 0.0584722, 0.0451424], 0
StandingClock_26, [0.121455, 0.12059, 0.0968143, 0.113638, -0.0812987, -0.292293], 0.25
Stapler_13, [0.0611027, 0.131018, 0.0260494, 0.309038, 0.0700015, 0.30008], 0
Picture_67, [0.0736467, 0.305643, -0.0385655, 0.37167, 0.110803, 0.415889], 0.25
Couch_170, [-0.0441716, 0.24947, -0.0168034, 0.222816, 0.0219554, 0.183028], 0
Desk_87, [-0.0042422, 0.096333, -0.0626858, -0.0646567, 0.114236, -0.388222], 0.25
Laptop_132, [-0.0104047, 0.109481, 0.0118137, 0.293438, -0.101418, 0.259105], 0.25
Desk_11, [-0.037169, 0.14321, -0.0314601, 0.0191912, 0.0199871, -0.0957167], 0
FloorLamp_111, [0.0695186, 0.167157, -0.0313493, 0.452865, -0.249209, 0.32705], 0
Calculator, [0.0892833, 0.101408, 0.0522981, 0.175553, -0.0592435, 0.0840959], 0
WineBottle_6, [0.110842, 0.0240784, 0.0237281, -0.117803, 0.0818068, -0.426581], 0
1
CellPhone_11, [0.0361832, 0.151788, 0.000875931, 0.214602, 0.055226, 0.251708], Desktop_30, [0.0450423, 0.163658, 0.0444345, 0.266519, 0.068719, 0.332506], 0.25
Thermostat_2, [0.00321716, 0.141176, -0.0563533, 0.0260245, 0.170853, -0.305953], 0
TV_161, [0.0838755, 0.0504, 0.0729537, 0.171634, -0.0790024, 0.0311132], 0
Notepad, [0.0936548, 0.0798118, 0.0409627, 0.218364, -0.0786879, 0.181978], 0
Cake_10, [-0.0643875, 0.101259, -0.0154049, 0.191758, -0.036758, 0.231258], 0
TissueBox_17, [-0.0134734, 0.141192, -0.0602675, -0.169122, 0.140584, -0.463924], 0.5
CerealBox_24, [0.1572, 0.124364, 0.0955461, 0.255577, -0.200499, 0.427018], 0.25
FoodItem_22, [0.0328635, 0.089747, -0.0161387, 0.36299, -0.0417367, 0.352673], 0.25
Oven, [0.109051, 0.104856, 0.0168318, 0.26391, -0.0973103, 0.355096], 0
TV_136, [0.0588243, 0.0753193, 0.0294064, 0.0746648, -0.00191374, 0.0758282], 0
Vase_21, [0.00551274, 0.134654, -0.065501, 0.146263, 0.213377, 0.114874], 0.25
OfficeChair_72, [-0.00317333, 0.117857, -0.0311434, 0.171892, 0.129756, 0.0482439], 0.25
PowerSocket_9, [0.116095, 0.0828102, 0.0558323, 0.355019, -0.071885, 0.303674], 0
Desk_59, [0.0761205, 0.143346, 0.0258113, 0.191896, 0.00315496, 0.16129], 0.25
Picture_13, [-0.148928, 0.289224, 0.00794895, 0.591422, -0.442762, 0.865908], 0.25
CoffeeTable_51, [0.0798748, 0.0743185, -0.0213387, -0.0569189, -0.00299467, -0.145429], 0.25
DiscCase_6, [-0.0226316, 0.178574, 0.013292, -0.146304, 0.154181, -0.489152], 0
Desk_194, [0.114536, 0.105168, 0.0440874, 0.694268, -0.0318296, 0.944101], 0.25
Cake_6, [0.0608098, 0.0893799, -0.0261363, -0.0506349, 0.0407868, -0.259398], 0.25
TrashBin_100, [0.135327, 0.154541, 0.026384, 0.273991, 0.171151, 0.632764], 0.25
LampPost_8, [0.050389, 0.114841, 0.0314168, 0.0200794, -0.0106806, -0.0190405], 0.25
Armoire_96, [0.0917931, 0.0878975, 0.0703109, 0.505423, -0.0666988, 0.43793], 0
CoffeeTable_21, [0.106117, 0.0808018, 0.0357591, 0.207085, -0.0275079, 0.165522], 0
Ball, [0.0156152, 0.099459, -0.02393, -0.102839, 0.0377251, -0.238932], 0.25
Couch_257, [-0.0210895, 0.0510725, 0.0363555, 0.207899, -0.014467, 0.103503], 0.5
